Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
15.15,2.4805899315,5.5467677112,,,,0.231444,3.626,2461000.5,0.4134484087663469,2.104834706033673,5.223901688291912,287.291684053672,1115.386595749918,1.234594146107869,43.04600772069926,2.975075265959477,2461224.165128185,287.8102799034638,0.3227580476327653,False
15.34,2.2727673228,5.0820622309,1982-04-12,23403.185142592,20895360.863966495,0.104653,3.666,2461000.5,0.4544770437035919,2.034385923296861,5.925784862089192,218.5846307002093,1059.859849262242,1.109804223124701,349.3980974187302,2.958967623469021,2460950.8054462736,16.87962739034765,0.3396675515640983,False
16.04,1.6464743776,3.6816286314,1950-12-01,81229.6047384436,13338427.048959646,0.109866,2.963,2461000.5,0.7473877621789794,2.466347115874498,21.0737142794752,242.2383270943488,1414.750076846117,0.6230294641844769,63.70706157254028,4.309664767564518,2460406.2249319674,151.2203660512986,0.2544619052451604,False
15.91,1.7480545317,3.9087687612,1909-02-03,53593.3830688232,58971083.96452386,0.249752,6.105,2461000.5,0.2805906629144661,0.9739809579556387,23.3563682850061,358.5977964295915,351.0945808281836,0.7006909952967992,359.4140837506822,1.247270920614478,2461081.7255842765,276.7141507266576,1.025364729785375,False
16.49,1.3383046182,2.9925401008,1930-11-15,11968.349214867,275200659.7481271,0.0149781,3.428,2461000.5,0.5438362953411613,2.197297339030781,13.53279403537427,82.02498247200216,1189.68413892372,1.002327294409289,204.4261115151697,3.392267383652273,2461357.067043681,252.1023391625566,0.3026013277151731,True
15.42,2.1905591097,4.898239078,1900-07-17,59753.2386469295,13746248.569927242,0.070282,5.921,2461000.5,0.5148757398237418,0.9977870006729663,19.80229712675855,126.1891671737957,364.0450994683371,0.4840506805149604,43.87929896468857,1.511523320830972,2461016.311750455,344.3639423467851,0.988888466087733,False
19.01,0.4193290755,0.9376483177,1900-11-16,39218.822832244,27345732.08504038,0.0366368,3.897,2461000.5,0.4458609644108424,1.83453901487244,3.866441989896492,74.9266666708358,907.5882302983372,1.016589680452097,17.23787198582426,2.652488349292782,2460767.6392556643,92.3655300523915,0.3966556506375836,True
15.98,1.6926024946,3.7847742368,1911-07-24,81454.5448377372,5900907.654269905,0.168895,3.913,2461000.5,0.4683593804751798,1.647137300231606,40.72179910479333,169.1410673057246,772.1348063252068,0.8756850947375706,278.957670510435,2.418589505725641,2461027.463795066,347.4284048015691,0.4662398289145064,False
16.12,1.5869197917,3.5484605292,1927-11-05,64479.1659029158,55084708.62027917,0.334675,3.055,2461000.5,0.5633840522755408,2.583948943909136,26.62001970311618,22.75270381465559,1517.135320096879,1.128193317016503,68.19167123325686,4.039704570801769,2461555.292887589,228.3535760546446,0.2372893144278071,False
15.62,1.9978136523,4.4672471329,1979-08-01,71162.2523443781,7402722.361655836,0.158988,4.126,2461000.5,0.7027320525678462,1.504850724532354,29.19740688589883,235.45989424706,674.2773315539581,0.4473438860735225,49.73038266948441,2.562357562991186,2460851.8871587003,79.34513050377157,0.5339049426003007,False
16.19,1.536579294,3.4358957542,1919-09-30,31701.5587859076,7860397.821594541,0.0430262,3.082,2461000.5,0.6308546919671275,2.626292152241552,2.798581486347994,266.7212411249002,1554.579658736235,0.9694834255235233,95.51501211855398,4.28310087895958,2461370.1258494323,274.4043182040999,0.2315738521193921,True
